Frame,Value
10530,358
10531,358
10532,367
10533,351
10534,370
10535,353
10536,365
10537,369
10538,350
10539,348
10540,363
10541,347
10542,367
10543,366
10544,352
10545,356
10546,357
10547,362
10548,356
10549,366
10550,370
10551,345
10552,346
10553,360
10554,343
10555,350
10556,359
10557,340
10558,370
10559,357
10560,356
10561,352
10562,355
10563,364
10564,361
10565,348
10566,365
10567,342
10568,353
10569,359
10570,356
10571,340
10572,350
10573,358
10574,346
10575,363
10576,345
10577,350
10578,340
10579,344
10580,357
10581,365
10582,368
10583,347
10584,343
10585,360
10586,341
10587,349
10588,362
10589,364
10590,370
10591,362
10592,344
10593,367
10594,360
10595,345
10596,366
10597,365
10598,364
10599,363
10600,368
10601,354
10602,344
10603,366
10604,359
10605,368
10606,346
10607,347
10608,356
10609,340
10610,366
10611,346
10612,348
10613,370
10614,361
10615,344
10616,350
10617,366
10618,341
10619,347
10620,361
10621,349
10622,343
10623,357
10624,363
10625,369
10626,342
10627,366
10628,354
10629,357
10630,365
10631,348
10632,362
10633,354
10634,349
10635,345
10636,355
10637,353
10638,351
10639,341
10640,369
10641,363
10642,344
10643,358
10644,347
10645,365
10646,341
10647,368
10648,347
10649,364
10650,370
10651,351
10652,356
10653,355
10654,367
10655,348
10656,361
10657,369
10658,359
10659,341
10660,341
10661,363
10662,340
10663,356
10664,345
10665,341
10666,343
10667,347
10668,350
10669,356
10670,367
10671,346
10672,346
10673,361
10674,354
10675,347
10676,342
10677,360
10678,368
10679,360
10680,363
10681,355
10682,354
10683,347
10684,347
10685,346
10686,370
10687,344
10688,344
10689,365
10690,365
10691,355
10692,368
10693,355
10694,353
10695,360
10696,340
10697,367
10698,348
10699,352
10700,346
10701,358
10702,340
10703,342
10704,364
10705,346
10706,367
10707,343
10708,348
10709,344
10710,341
10711,346
10712,347
10713,357
10714,352
10715,359
10716,352
10717,358
10718,344
10719,340
10720,349
10721,346
10722,360
10723,352
10724,362
10725,355
10726,354
10727,352
10728,343
10729,358
10730,348
10731,362
10732,360
10733,364
10734,359
10735,358
10736,368
10737,349
10738,361
10739,360
10740,367
10741,367
10742,347
10743,348
10744,368
10745,361
10746,362
10747,370
10748,357
10749,369
10750,368
10751,356
10752,365
10753,363
10754,366
10755,361
10756,340
10757,347
10758,340
10759,356
10760,351
10761,358
10762,355
10763,346
10764,366
10765,353
10766,357
10767,350
10768,370
10769,350
10770,353
10771,344
10772,340
10773,369
10774,347
10775,348
10776,353
10777,351
10778,362
10779,340
10780,363
10781,354
10782,366
10783,346
10784,362
10785,359
10786,355
10787,355
10788,368
10789,364
10790,360
10791,358
10792,368
10793,369
10794,346
10795,354
10796,369
10797,354
10798,367
10799,356
10800,363
10801,355
10802,360
10803,345
10804,362
10805,370
10806,359
10807,368
10808,352
10809,342
10810,367
10811,342
10812,355
10813,353
10814,347
10815,355
10816,346
10817,368
10818,350
10819,351
10820,342
10821,365
10822,364
10823,368
10824,349
10825,355
10826,349
10827,346
10828,367
10829,349
10830,343
10831,367
10832,351
10833,366
10834,365
10835,356
10836,341
10837,367
10838,362
10839,348
10840,343
10841,363
10842,355
10843,352
10844,340
10845,344
10846,346
10847,355
10848,346
10849,358
10850,347
10851,343
10852,358
10853,355
10854,356
10855,343
10856,355
10857,366
10858,346
10859,358
10860,341
10861,343
10862,362
10863,368
10864,346
10865,347
10866,353
10867,365
10868,355
10869,359
10870,366
10871,368
10872,354
10873,353
10874,368
10875,367
10876,368
10877,369
10878,341
10879,367
10880,370
10881,353
10882,367
10883,340
10884,345
10885,349
10886,357
10887,358
10888,369
10889,343
10890,359
10891,342
10892,347
10893,352
10894,346
10895,354
10896,360
10897,364
10898,358
10899,343
10900,341
10901,354
10902,348
10903,361
10904,356
10905,351
10906,351
10907,370
10908,366
10909,356
10910,358
10911,363
10912,343
10913,363
10914,362
10915,370
10916,341
10917,347
10918,356
10919,346
10920,362
10921,355
10922,364
10923,348
10924,370
10925,342
10926,353
10927,352
10928,340
10929,362
10930,354
10931,360
10932,347
10933,351
10934,348
10935,358
10936,341
10937,360
10938,340
10939,365
10940,355
10941,347
10942,356
10943,344
10944,363
10945,366
10946,363
10947,354
10948,357
10949,346
10950,342
10951,342
10952,362
10953,358
10954,357
10955,347
10956,347
10957,340
10958,348
10959,343
10960,357
10961,360
10962,363
10963,348
10964,361
10965,358
10966,366
10967,359
10968,347
10969,363
10970,340
10971,361
10972,365
10973,354
10974,369
10975,354
10976,343
10977,367
10978,352
10979,361
10980,346
10981,366
10982,368
10983,362
10984,362
10985,355
10986,357
10987,340
10988,369
10989,362
10990,361
10991,350
10992,369
10993,347
10994,347
10995,360
10996,365
10997,353
10998,348
10999,365
11000,362
11001,346
11002,366
11003,347
11004,350
11005,341
11006,364
11007,344
11008,364
11009,343
11010,358
11011,341
11012,362
11013,343
11014,360
11015,360
11016,356
11017,358
11018,347
11019,348
11020,366
11021,357
11022,343
11023,370
11024,341
11025,340
11026,367
11027,346
11028,350
11029,347
11030,356
11031,342
11032,347
11033,350
11034,361
11035,341
11036,364
11037,363
11038,362
11039,351
11040,369
11041,353
11042,362
11043,340
11044,361
11045,345
11046,350
11047,354
11048,356
11049,353
11050,364
11051,359
11052,352
11053,340
11054,344
11055,367
11056,355
11057,356
11058,358
11059,341
11060,357
11061,347
11062,359
11063,349
11064,368
11065,351
11066,342
11067,358
11068,357
11069,359
11070,364
11071,357
11072,370
11073,346
11074,354
11075,365
11076,358
11077,368
11078,347
11079,346
11080,364
11081,370
11082,359
11083,353
11084,363
11085,349
11086,363
11087,360
11088,342
11089,369
11090,369
11091,342
11092,342
11093,348
11094,341
11095,366
11096,352
11097,356
11098,341
11099,352
11100,343
11101,360
11102,349
11103,361
11104,343
11105,341
11106,341
11107,340
11108,342
11109,348
11110,350
11111,353
11112,353
11113,354
11114,367
11115,347
11116,353
11117,341
11118,341
11119,344
11120,356
11121,344
11122,346
11123,365
11124,346
11125,348
11126,350
11127,344
11128,366
11129,370
11130,349
11131,351
11132,354
11133,350
11134,363
11135,362
11136,347
11137,366
11138,356
11139,359
11140,370
11141,346
11142,355
11143,365
11144,351
11145,370
11146,366
11147,364
11148,346
11149,367
11150,343
11151,346
11152,345
11153,344
11154,355
11155,356
11156,351
11157,349
11158,342
11159,368
11160,367
11161,364
11162,369
11163,369
11164,343
11165,359
11166,358
11167,356
11168,348
11169,370
11170,344
11171,341
11172,342
11173,354
11174,352
11175,349
11176,365
11177,358
11178,350
11179,354
11180,364
11181,342
11182,363
11183,340
11184,365
11185,363
11186,362
11187,359
11188,370
11189,362
11190,348
11191,341
11192,365
11193,361
11194,356
11195,361
11196,365
11197,361
11198,355
11199,344
11200,369
11201,368
11202,367
11203,348
11204,363
11205,357
11206,352
11207,361
11208,351
11209,344
11210,362
11211,359
11212,346
11213,350
11214,362
11215,365
11216,367
11217,360
11218,361
11219,349
11220,346
11221,350
11222,365
11223,352
11224,360
11225,354
11226,367
11227,354
11228,346
11229,356
11230,367
11231,364
11232,370
11233,341
11234,367
11235,357
11236,344
11237,357
11238,341
11239,369
11240,352
11241,349
11242,357
11243,356
11244,360
11245,341
11246,354
11247,370
11248,360
11249,346
11250,348
11251,360
11252,357
11253,348
11254,347
11255,350
11256,366
11257,355
11258,359
11259,366
11260,359
11261,357
11262,352
11263,350
11264,353
11265,342
11266,358
11267,360
11268,358
11269,343
11270,359
11271,361
11272,344
11273,361
11274,347
11275,347
11276,357
11277,368
11278,351
11279,361
11280,368
11281,361
11282,358
11283,366
11284,363
11285,353
11286,349
11287,358
11288,363
11289,367
11290,351
11291,350
11292,349
11293,343
11294,355
11295,343
11296,361
11297,349
11298,360
11299,362
11300,368
11301,349
11302,356
11303,357
11304,357
11305,370
11306,340
11307,370
11308,354
11309,355
11310,366
11311,355
11312,354
11313,367
11314,354
11315,364
11316,364
11317,370
11318,354
11319,345
11320,349
11321,364
11322,341
11323,359
11324,364
11325,347
11326,340
11327,348
11328,345
11329,354
11330,356
11331,348
11332,366
11333,347
11334,364
11335,351
11336,367
11337,349
11338,368
11339,367
11340,366
11341,349
11342,347
11343,353
11344,348
11345,357
11346,351
11347,350
11348,351
11349,367
11350,370
11351,358
11352,350
11353,362
11354,366
11355,361
11356,357
11357,368
11358,355
11359,363
11360,343
11361,340
11362,354
11363,340
11364,361
11365,347
11366,354
11367,364
11368,366
11369,347
11370,347
11371,348
11372,347
11373,356
11374,352
11375,366
11376,356
11377,364
11378,341
11379,340
11380,346
11381,345
11382,368
11383,360
11384,354
11385,355
11386,367
11387,340
11388,344
11389,364
11390,370
11391,354
11392,359
11393,344
11394,350
11395,361
11396,364
11397,367
11398,345
11399,351
11400,341
11401,343
11402,352
11403,360
11404,349
11405,362
11406,364
11407,351
11408,342
11409,359
11410,357
11411,344
11412,352
11413,368
11414,351
11415,357
11416,363
11417,354
11418,358
11419,343
11420,351
11421,350
11422,351
11423,347
11424,367
11425,345
11426,344
11427,351
11428,356
11429,344
11430,343
11431,357
11432,361
11433,365
11434,360
11435,344
11436,342
11437,350
11438,370
11439,354
11440,353
11441,350
11442,346
11443,345
11444,345
11445,343
11446,353
11447,340
11448,355
11449,364
11450,357
11451,348
11452,366
11453,351
11454,343
11455,366
11456,370
11457,365
11458,357
11459,354
11460,369
11461,358
11462,358
11463,364
11464,348
11465,347
11466,355
11467,356
11468,348
11469,350
11470,345
11471,352
11472,347
11473,369
11474,354
11475,346
11476,353
11477,354
11478,344
11479,355
11480,349
11481,346
11482,344
11483,368
11484,351
11485,344
11486,352
11487,340
11488,354
11489,343
11490,365
11491,357
11492,347
11493,359
11494,357
11495,344
11496,370
11497,349
11498,365
11499,350
11500,350
11501,364
11502,348
11503,370
11504,361
11505,366
11506,363
11507,366
11508,368
11509,363
11510,348
11511,365
11512,347
11513,368
11514,363
11515,357
11516,348
11517,362
11518,355
11519,364
11520,360
11521,361
11522,342
11523,348
11524,364
11525,365
11526,343
11527,348
11528,348
11529,362
11530,359
11531,342
11532,370
11533,340
11534,360
11535,361
11536,365
11537,340
11538,368
11539,341
11540,340
11541,350
11542,357
11543,364
11544,343
11545,369
11546,349
11547,362
11548,361
11549,349
11550,343
11551,351
11552,360
11553,363
11554,353
11555,340
11556,354
11557,360
11558,367
11559,356
11560,353
11561,349
11562,368
11563,363
11564,354
11565,355
11566,345
11567,348
11568,366
11569,344
11570,355
11571,361
11572,355
11573,350
11574,351
11575,353
11576,346
11577,359
11578,359
11579,363
11580,342
11581,341
11582,360
11583,358
11584,369
11585,370
11586,362
11587,343
11588,353
11589,361
11590,344
11591,362
11592,350
11593,341
11594,366
11595,347
11596,347
11597,341
11598,366
11599,345
11600,359
11601,360
11602,361
11603,349
11604,349
11605,364
11606,367
11607,355
11608,358
11609,350
11610,347
11611,362
11612,354
11613,368
11614,362
11615,360
11616,351
11617,340
11618,341
11619,363
11620,363
11621,361
11622,358
11623,358
11624,357
11625,362
11626,361
11627,343
11628,347
11629,358
11630,357
11631,342
11632,352
11633,353
11634,356
11635,361
11636,358
11637,354
11638,369
11639,370
11640,359
11641,340
11642,359
11643,347
11644,359
11645,353
11646,368
11647,370
11648,355
11649,366
11650,358
11651,354
11652,362
11653,360
11654,340
11655,342
11656,354
11657,370
11658,364
11659,351
11660,365
11661,350
11662,359
11663,368
11664,365
11665,356
11666,347
11667,367
11668,351
11669,369
11670,364
11671,351
11672,344
11673,347
11674,350
11675,370
11676,345
11677,363
11678,341
11679,359
11680,360
11681,358
11682,369
11683,361
11684,344
11685,367
11686,340
11687,351
11688,368
11689,346
11690,368
11691,366
11692,347
11693,349
11694,348
11695,361
11696,349
11697,355
11698,343
11699,347
11700,346
11701,355
11702,355
11703,347
11704,351
11705,368
11706,354
11707,348
11708,344
11709,351
11710,368
11711,341
11712,345
11713,364
11714,362
11715,353
11716,357
11717,344
11718,352
11719,360
11720,363
11721,358
11722,364
11723,367
11724,361
11725,354
11726,357
11727,367
11728,365
11729,347
11730,352
11731,343
11732,357
11733,351
11734,344
11735,351
11736,352
11737,363
11738,365
11739,343
11740,364
11741,363
11742,345
11743,348
11744,342
11745,345
11746,370
11747,366
11748,370
11749,363
11750,351
11751,351
11752,352
11753,341
11754,365
11755,352
11756,361
11757,348
11758,350
11759,366
11760,354
11761,355
11762,358
11763,350
11764,345
11765,351
11766,343
11767,351
11768,359
11769,353
11770,363
11771,365
11772,348
11773,361
11774,340
11775,346
11776,364
11777,341
11778,364
11779,361
11780,370
11781,347
11782,352
11783,370
11784,361
11785,360
11786,356
11787,359
11788,361
11789,363
11790,340
11791,340
11792,362
11793,369
11794,367
11795,342
11796,368
11797,344
11798,347
11799,345
11800,368
11801,363
11802,354
11803,365
11804,356
11805,343
11806,358
11807,343
11808,355
11809,362
11810,362
11811,344
11812,354
11813,344
11814,346
11815,355
11816,349
11817,342
11818,340
11819,357
11820,363
11821,356
11822,362
11823,355
11824,348
11825,358
11826,363
11827,341
11828,358
11829,362
11830,349
11831,364
11832,343
11833,361
11834,357
11835,342
11836,354
11837,360
11838,368
11839,342
11840,347
11841,369
11842,346
11843,356
11844,342
11845,341
11846,356
11847,349
11848,367
11849,365
11850,346
11851,368
11852,362
11853,342
11854,347
11855,364
11856,359
11857,363
11858,340
11859,353
11860,361
11861,352
11862,341
11863,351
11864,344
11865,351
11866,361
11867,359
11868,360
11869,368
11870,356
11871,367
11872,358
11873,370
11874,341
11875,369
11876,356
11877,361
11878,367
11879,351
11880,344
11881,355
11882,360
11883,359
11884,355
11885,347
11886,350
11887,367
11888,350
11889,365
11890,349
11891,347
11892,343
11893,347
11894,346
11895,346
11896,352
11897,343
11898,341
11899,340
11900,366
11901,361
11902,350
11903,351
11904,341
11905,358
11906,359
11907,359
11908,361
11909,341
11910,362
11911,342
11912,349
11913,342
11914,343
11915,364
11916,345
11917,370
11918,349
11919,343
11920,342
11921,346
11922,359
11923,355
11924,367
11925,354
11926,363
11927,368
11928,353
11929,350
11930,366
11931,341
11932,366
11933,354
11934,352
11935,354
11936,345
11937,347
11938,370
11939,364
11940,341
11941,343
11942,341
11943,346
11944,362
11945,354
11946,367
11947,356
11948,344
11949,347
11950,345
11951,367
11952,346
11953,353
11954,368
11955,368
11956,341
11957,349
11958,366
11959,355
11960,364
11961,342
11962,344
11963,348
11964,342
11965,351
11966,341
11967,341
11968,357
11969,350
11970,345
11971,344
11972,364
11973,358
11974,341
11975,342
11976,359
11977,363
11978,359
11979,359
11980,365
11981,350
11982,341
11983,363
11984,359
11985,354
11986,366
11987,343
11988,360
11989,358
11990,357
11991,343
11992,368
11993,352
11994,356
11995,363
11996,353
11997,344
11998,362
11999,366
12000,350
12001,364
12002,354
12003,363
12004,356
12005,345
12006,365
12007,358
12008,369
12009,358
12010,348
12011,348
12012,369
12013,346
12014,361
12015,370
12016,348
12017,365
12018,358
12019,343
12020,355
12021,346
12022,347
12023,370
12024,353
12025,354
12026,358
12027,363
12028,366
12029,365
12030,348
12031,366
12032,362
12033,362
12034,352
12035,350
12036,361
12037,359
12038,361
12039,359
12040,341
12041,340
12042,363
12043,354
12044,357
12045,368
12046,363
12047,347
12048,348
12049,351
12050,370
12051,358
12052,361
12053,370
12054,346
12055,368
12056,350
12057,366
12058,350
12059,340
12060,362
12061,361
12062,364
12063,364
12064,362
12065,347
12066,346
12067,357
12068,358
12069,362
12070,352
12071,348
12072,355
12073,342
12074,364
12075,363
12076,344
12077,352
12078,367
12079,364
12080,361
12081,343
12082,367
12083,355
12084,340
12085,351
12086,340
12087,359
12088,358
12089,355
12090,346
12091,362
12092,351
12093,353
12094,344
12095,343
12096,349
12097,342
12098,350
12099,341
12100,357
12101,361
12102,353
12103,346
12104,361
12105,356
12106,346
12107,348
12108,345
12109,351
12110,358
12111,370
12112,365
12113,347
12114,357
12115,367
12116,368
12117,344
12118,349
12119,344
12120,353
12121,350
12122,355
12123,354
12124,370
12125,359
12126,366
12127,354
12128,340
12129,357
12130,366
12131,342
12132,341
12133,355
12134,348
12135,356
12136,365
12137,349
12138,344
12139,351
12140,341
12141,341
12142,362
12143,362
12144,347
12145,343
12146,364
12147,341
12148,352
12149,356
12150,361
12151,343
12152,346
12153,340
12154,367
12155,361
12156,348
12157,340
12158,358
12159,351
12160,362
12161,343
12162,346
12163,344
12164,354
12165,355
12166,354
12167,366
12168,359
12169,360
12170,351
12171,343
12172,369
12173,343
12174,358
12175,350
12176,349
12177,361
12178,370
12179,362
12180,367
12181,355
12182,357
12183,368
12184,340
12185,361
12186,366
12187,369
12188,351
12189,349
12190,341
12191,347
12192,370
12193,357
12194,370
12195,356
12196,347
12197,359
12198,341
12199,368
12200,343
12201,342
12202,362
12203,355
12204,367
12205,364
12206,367
12207,345
12208,370
12209,343
12210,350
12211,353
12212,367
12213,359
12214,358
12215,363
12216,358
12217,368
12218,340
12219,342
12220,368
12221,358
12222,342
12223,351
12224,366
12225,369
12226,361
12227,345
12228,359
12229,350
12230,350
12231,350
12232,349
12233,366
12234,343
12235,367
12236,365
12237,348
12238,350
12239,365
12240,360
12241,363
12242,363
12243,341
12244,368
12245,363
12246,346
12247,355
12248,348
12249,346
12250,359
12251,366
12252,365
12253,343
12254,369
12255,353
12256,345
12257,350
12258,344
12259,353
12260,347
12261,354
12262,351
12263,360
12264,360
12265,362
12266,347
12267,354
12268,364
12269,368
12270,346
12271,370
12272,362
12273,359
12274,365
12275,352
12276,344
12277,363
12278,363
12279,345
12280,341
12281,346
12282,369
12283,349
12284,341
12285,345
12286,368
12287,344
12288,365
12289,362
12290,359
12291,355
12292,362
12293,345
12294,349
12295,344
12296,353
12297,368
12298,366
12299,360
12300,344
12301,353
12302,345
12303,366
12304,356
12305,341
12306,354
12307,369
12308,345
12309,367
12310,348
12311,357
12312,366
12313,366
12314,358
12315,355
12316,344
12317,348
12318,364
12319,365
12320,369
12321,359
12322,365
12323,364
12324,365
12325,344
12326,367
12327,342
12328,357
12329,348
12330,370
12331,370
12332,342
12333,346
12334,357
12335,367
12336,369
12337,341
12338,346
12339,341
12340,363
12341,346
12342,367
12343,341
12344,366
12345,352
12346,353
12347,365
12348,368
12349,341
12350,352
12351,356
12352,362
12353,357
12354,361
12355,357
12356,363
12357,369
12358,343
12359,358
12360,352
12361,340
12362,369
12363,362
12364,342
12365,367
12366,353
12367,355
12368,368
12369,368
12370,369
12371,340
12372,348
12373,345
12374,342
12375,342
12376,358
12377,340
12378,367
12379,350
12380,366
12381,347
12382,354
12383,348
12384,368
12385,370
12386,364
12387,366
12388,345
12389,350
12390,341
12391,350
12392,350
12393,350
12394,362
12395,352
12396,369
12397,346
12398,344
12399,353
12400,342
12401,367
12402,360
12403,346
12404,346
12405,344
12406,364
12407,367
12408,364
12409,348
12410,355
12411,369
12412,358
12413,355
12414,366
12415,344
12416,362
12417,349
12418,365
12419,350
12420,351
12421,370
12422,351
12423,359
12424,353
12425,342
12426,362
12427,351
12428,370
12429,354
12430,341
12431,340
12432,351
12433,363
12434,368
12435,351
12436,358
12437,354
12438,349
12439,363
12440,346
12441,351
12442,346
12443,359
12444,366
12445,359
12446,366
12447,344
12448,345
12449,350
12450,349
12451,342
12452,348
12453,350
12454,344
12455,352
12456,340
12457,370
12458,341
